Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/writing-extensions.adoc.po, 601, 603, 12212, 12217, 1%
guides/qute-reference.adoc.po, 703, 710, 10473, 10482, 1%
guides/native-reference.adoc.po, 235, 241, 6700, 6736, 1%
guides/resteasy-reactive.adoc.po, 425, 432, 6179, 6200, 1%
guides/security-openid-connect-web-authentication.adoc.po, 222, 286, 5975, 6685, 11%
guides/deploying-to-kubernetes.adoc.po, 321, 326, 5281, 5286, 1%
guides/maven-tooling.adoc.po, 254, 262, 5048, 5072, 1%
guides/hibernate-orm.adoc.po, 238, 250, 4530, 4638, 3%
guides/cdi-reference.adoc.po, 233, 239, 4122, 4134, 1%
guides/hibernate-search-orm-elasticsearch.adoc.po, 183, 201, 3325, 3420, 3%
guides/cassandra.adoc.po, 156, 167, 3248, 3323, 3%
guides/building-my-first-extension.adoc.po, 172, 176, 3233, 3237, 1%
guides/rest-client-reactive.adoc.po, 165, 179, 3060, 3157, 4%
guides/datasource.adoc.po, 258, 261, 3024, 3027, 1%
guides/security-openid-connect-dev-services.adoc.po, 105, 109, 3000, 3008, 1%
guides/cache.adoc.po, 153, 161, 2898, 2953, 2%
guides/security-openid-connect-client-reference.adoc.po, 134, 143, 2831, 2867, 2%
guides/cdi-integration.adoc.po, 163, 163, 2646, 2646, 0%
guides/redis-reference.adoc.po, 177, 186, 2556, 2643, 4%
guides/infinispan-client.adoc.po, 148, 158, 2428, 2457, 2%
guides/smallrye-graphql.adoc.po, 164, 178, 2368, 2444, 4%
guides/config-reference.adoc.po, 162, 165, 2365, 2369, 1%
guides/kafka-streams.adoc.po, 118, 131, 2353, 2473, 5%
guides/gradle-tooling.adoc.po, 121, 127, 2279, 2316, 2%
guides/cdi.adoc.po, 128, 130, 2276, 2278, 1%
guides/logging.adoc.po, 221, 229, 2250, 2269, 1%
guides/http-reference.adoc.po, 188, 191, 2203, 2207, 1%
guides/optaplanner.adoc.po, 122, 130, 2188, 2234, 3%
guides/reactive-routes.adoc.po, 153, 163, 2132, 2163, 2%
guides/rabbitmq-reference.adoc.po, 197, 248, 2013, 2383, 16%
guides/kafka.adoc.po, 86, 550, 1988, 10668, 82%
guides/security-webauthn.adoc.po, 89, 105, 1959, 2091, 7%
guides/software-transactional-memory.adoc.po, 41, 45, 1951, 1958, 1%
guides/jreleaser.adoc.po, 61, 63, 1950, 1954, 1%
guides/mutiny-primer.adoc.po, 124, 125, 1918, 1919, 1%
guides/virtual-threads.adoc.po, 77, 79, 1888, 1890, 1%
guides/deploying-to-openshift.adoc.po, 134, 139, 1793, 1801, 1%
guides/doc-reference.adoc.po, 180, 268, 1735, 1935, 11%
guides/extension-codestart.adoc.po, 132, 137, 1733, 1758, 2%
guides/validation.adoc.po, 102, 115, 1701, 1779, 5%
guides/security-openid-connect-multitenancy.adoc.po, 84, 114, 1674, 1944, 14%
guides/rest-client.adoc.po, 90, 104, 1669, 1765, 6%
guides/quarkus-reactive-architecture.adoc.po, 65, 66, 1656, 1657, 1%
guides/security-jwt-build.adoc.po, 104, 115, 1655, 1675, 2%
guides/reactive-sql-clients.adoc.po, 138, 143, 1630, 1638, 1%
guides/gcp-functions.adoc.po, 90, 95, 1587, 1607, 2%
guides/security-basic-authentication-tutorial.adoc.po, 95, 100, 1575, 1580, 1%
guides/smallrye-fault-tolerance.adoc.po, 72, 84, 1555, 1627, 5%
guides/resteasy.adoc.po, 75, 149, 1544, 2727, 44%
guides/kafka-schema-registry-avro.adoc.po, 79, 91, 1533, 1611, 5%
guides/scheduler-reference.adoc.po, 80, 83, 1527, 1531, 1%
guides/funqy-knative-events.adoc.po, 65, 68, 1499, 1512, 1%
guides/smallrye-health.adoc.po, 76, 90, 1469, 1544, 5%
guides/kogito.adoc.po, 95, 114, 1451, 1599, 10%
guides/deploying-to-google-cloud.adoc.po, 85, 88, 1432, 1438, 1%
guides/cli-tooling.adoc.po, 110, 122, 1424, 1617, 12%
guides/class-loading-reference.adoc.po, 61, 63, 1421, 1425, 1%
guides/rest-data-panache.adoc.po, 96, 99, 1420, 1423, 1%
guides/container-image.adoc.po, 72, 74, 1415, 1417, 1%
guides/doc-contribute-docs-howto.adoc.po, 92, 94, 1390, 1392, 1%
guides/platform.adoc.po, 51, 52, 1320, 1321, 1%
guides/doc-create-tutorial.adoc.po, 93, 95, 1285, 1289, 1%
guides/extension-registry-user.adoc.po, 65, 65, 1283, 1283, 0%
guides/smallrye-graphql-client.adoc.po, 44, 55, 1276, 1349, 6%
guides/stork-kubernetes.adoc.po, 69, 77, 1263, 1284, 2%
guides/mailer-reference.adoc.po, 78, 83, 1256, 1278, 2%
guides/elasticsearch.adoc.po, 61, 83, 1250, 1439, 14%
guides/funqy-gcp-functions.adoc.po, 72, 79, 1246, 1278, 3%
guides/security-authorize-web-endpoints-reference.adoc.po, 76, 92, 1232, 1454, 16%
guides/native-and-ssl.adoc.po, 87, 95, 1230, 1285, 5%
guides/security-openid-connect-providers.adoc.po, 83, 85, 1218, 1220, 1%
guides/openapi-swaggerui.adoc.po, 80, 96, 1204, 1293, 7%
guides/writing-native-applications-tips.adoc.po, 35, 100, 1172, 2258, 49%
guides/grpc-getting-started.adoc.po, 71, 76, 1170, 1216, 4%
guides/security-customization.adoc.po, 57, 60, 1162, 1165, 1%
guides/qute.adoc.po, 79, 84, 1132, 1173, 4%
guides/performance-measure.adoc.po, 67, 70, 1082, 1089, 1%
guides/spring-data-jpa.adoc.po, 69, 90, 1069, 1215, 13%
guides/dev-ui.adoc.po, 72, 73, 1042, 1044, 1%
guides/security-oauth2.adoc.po, 58, 79, 1038, 1197, 14%
guides/grpc-service-implementation.adoc.po, 69, 69, 1037, 1037, 0%
guides/kogito-dmn.adoc.po, 69, 85, 1029, 1139, 10%
guides/kafka-reactive-getting-started.adoc.po, 46, 77, 1017, 1254, 19%
guides/spring-security.adoc.po, 71, 99, 1017, 1190, 15%
guides/scripting.adoc.po, 61, 72, 1002, 1068, 7%
guides/command-mode-reference.adoc.po, 52, 60, 1001, 1049, 5%
guides/security-openid-connect-client.adoc.po, 52, 89, 991, 1352, 27%
guides/security-built-in-authentication-support-concept.adoc.po, 32, 36, 983, 990, 1%
guides/resteasy-reactive-migration.adoc.po, 84, 87, 973, 976, 1%
guides/extension-metadata.adoc.po, 50, 52, 955, 957, 1%
guides/stork.adoc.po, 59, 69, 952, 980, 3%
guides/spring-data-rest.adoc.po, 88, 110, 947, 1094, 14%
guides/context-propagation.adoc.po, 66, 73, 926, 971, 5%
guides/lra.adoc.po, 18, 22, 925, 937, 2%
guides/quartz.adoc.po, 68, 86, 924, 1036, 11%
guides/funqy-amazon-lambda.adoc.po, 42, 78, 917, 1343, 32%
guides/kubernetes-client.adoc.po, 43, 48, 916, 930, 2%
guides/config-extending-support.adoc.po, 63, 65, 901, 905, 1%
guides/centralized-log-management.adoc.po, 49, 53, 899, 904, 1%
guides/grpc-service-consumption.adoc.po, 65, 66, 869, 871, 1%
guides/hibernate-reactive.adoc.po, 62, 70, 869, 916, 6%
guides/stork-reference.adoc.po, 50, 52, 865, 867, 1%
guides/rest-client-multipart.adoc.po, 45, 57, 844, 936, 10%
guides/lifecycle.adoc.po, 48, 62, 835, 923, 10%
guides/opentracing.adoc.po, 46, 68, 816, 993, 18%
guides/tests-with-coverage.adoc.po, 47, 54, 814, 826, 2%
guides/dev-services.adoc.po, 36, 37, 813, 814, 1%
guides/kubernetes-config.adoc.po, 39, 43, 797, 810, 2%
guides/config-mappings.adoc.po, 57, 59, 796, 798, 1%
guides/spring-di.adoc.po, 51, 75, 779, 936, 17%
guides/conditional-extension-dependencies.adoc.po, 31, 32, 777, 780, 1%
guides/deploying-to-heroku.adoc.po, 46, 50, 775, 783, 2%
guides/spring-web.adoc.po, 86, 115, 775, 955, 19%
guides/databases-dev-services.adoc.po, 52, 53, 757, 759, 1%
guides/smallrye-metrics.adoc.po, 47, 54, 745, 752, 1%
guides/telemetry-micrometer-tutorial.adoc.po, 47, 58, 727, 810, 11%
